timestamp,subcarrier_index,magnitude
28.8402,20,22.0907
28.8402,21,21.095
28.8402,22,20.025
28.8402,23,20.025
28.8402,24,21.0
28.8402,25,20.025
28.8402,26,19.105
28.8402,27,0.0
28.8402,28,0.0
28.8402,29,0.0
28.8402,30,0.0
28.8402,31,0.0
28.8402,32,0.0
28.8402,33,0.0
28.8402,34,0.0
28.8402,35,0.0
28.8402,36,0.0
28.8402,37,0.0
28.8402,38,11.4018
28.8402,39,12.3693
28.8402,40,12.1655
28.8402,41,13.1529
28.8402,42,14.0357
28.8402,43,15.0
28.8402,44,16.0
28.8402,45,16.0312
28.8402,46,17.1172
28.8402,47,17.1172
28.8402,48,19.2354
28.8402,49,19.2354
28.8402,50,20.2237
28.8402,51,20.2237
28.8402,52,20.3961
28.8402,53,21.2132
28.8402,54,20.2237
28.8402,55,20.2237
28.8402,56,22.2036
28.8402,57,23.0868
28.8402,58,23.0217
28.8402,59,23.0217
28.8402,60,24.0832
28.8402,61,25.02
28.8402,62,26.0
28.8402,63,27.0185
28.977,0,69.857
28.977,1,1.0
28.977,2,23.7697
28.977,3,22.8473
28.977,4,22.8473
28.977,5,22.8473
28.977,6,22.4722
28.977,7,22.1359
28.977,8,21.1896
28.977,9,20.2485
28.977,10,20.6155
28.977,11,21.587
28.977,12,20.3961
28.977,13,20.3961
28.977,14,21.3776
28.977,15,20.6155
28.977,16,21.3776
28.977,17,20.6155
28.977,18,20.6155
28.977,19,20.6155
28.977,20,19.9249
28.977,21,18.9737
28.977,22,18.0278
28.977,23,18.3848
28.977,24,18.7883
28.977,25,17.0
28.977,26,17.4929
28.977,27,0.0
28.977,28,0.0
28.977,29,0.0
28.977,30,0.0
28.977,31,0.0
28.977,32,0.0
28.977,33,0.0
28.977,34,0.0
28.977,35,0.0
28.977,36,0.0
28.977,37,0.0
28.977,38,9.0554
28.977,39,10.198
28.977,40,10.198
28.977,41,11.4018
28.977,42,11.4018
28.977,43,13.0
28.977,44,13.4164
28.977,45,14.3178
28.977,46,14.7648
28.977,47,15.6525
28.977,48,17.0
28.977,49,16.6433
28.977,50,17.4929
28.977,51,16.6433
28.977,52,17.4929
28.977,53,18.3576
28.977,54,17.4929
28.977,55,17.4929
28.977,56,19.2354
28.977,57,20.1246
28.977,58,20.1246
28.977,59,20.6155
28.977,60,20.1246
28.977,61,22.8473
28.977,62,22.8473
28.977,63,24.1661
29.0432,0,69.857
29.0432,1,1.0
29.0432,2,25.0
29.0432,3,26.0
29.0432,4,24.0208
29.0432,5,25.02
29.0432,6,24.0832
29.0432,7,24.1868
29.0432,8,23.0868
29.0432,9,22.2036
29.0432,10,22.3607
29.0432,11,22.561
29.0432,12,22.561
29.0432,13,22.561
29.0432,14,23.7697
29.0432,15,22.561
29.0432,16,23.5372
29.0432,17,21.587
29.0432,18,22.561
29.0432,19,22.3607
29.0432,20,21.3776
29.0432,21,21.2132
29.0432,22,20.0998
29.0432,23,19.105
29.0432,24,20.025
29.0432,25,19.0
29.0432,26,19.0263
29.0432,27,0.0
29.0432,28,0.0
29.0432,29,0.0
29.0432,30,0.0
29.0432,31,0.0
29.0432,32,0.0
29.0432,33,0.0
29.0432,34,0.0
29.0432,35,0.0
29.0432,36,0.0
29.0432,37,0.0
29.0432,38,11.1803
29.0432,39,12.0416
29.0432,40,12.0416
29.0432,41,13.0384
29.0432,42,13.0
29.0432,43,15.0333
29.0432,44,15.0333
29.0432,45,16.0312
29.0432,46,16.1245
29.0432,47,17.1172
29.0432,48,18.2483
29.0432,49,19.2354
29.0432,50,19.2354
29.0432,51,19.2354
29.0432,52,19.4165
29.0432,53,20.2237
29.0432,54,20.2237
29.0432,55,19.2354
29.0432,56,21.095
29.0432,57,22.0227
29.0432,58,22.0227
29.0432,59,23.0217
29.0432,60,23.0217
29.0432,61,24.0
29.0432,62,25.0
29.0432,63,25.0
29.0604,0,69.857
29.0604,1,1.0
29.0604,2,24.3311
29.0604,3,24.3311
29.0604,4,23.3452
29.0604,5,23.5372
29.0604,6,22.8035
29.0604,7,22.8035
29.0604,8,22.1359
29.0604,9,20.8806
29.0604,10,21.1896
29.0604,11,22.4722
29.0604,12,21.0238
29.0604,13,20.6155
29.0604,14,22.3607
29.0604,15,21.0238
29.0604,16,21.9317
29.0604,17,22.8473
29.0604,18,21.5407
29.0604,19,21.5407
29.0604,20,20.2485
29.0604,21,18.9737
29.0604,22,18.6815
29.0604,23,18.6815
29.0604,24,18.4391
29.0604,25,17.2627
29.0604,26,17.0294
29.0604,27,0.0
29.0604,28,0.0
29.0604,29,0.0
29.0604,30,0.0
29.0604,31,0.0
29.0604,32,0.0
29.0604,33,0.0
29.0604,34,0.0
29.0604,35,0.0
29.0604,36,0.0
29.0604,37,0.0
29.0604,38,9.4868
29.0604,39,10.4403
29.0604,40,11.4018
29.0604,41,12.1655
29.0604,42,13.1529
29.0604,43,14.0357
29.0604,44,15.0333
29.0604,45,15.0333
29.0604,46,15.0
29.0604,47,16.0
29.0604,48,18.0278
29.0604,49,18.0
29.0604,50,18.0278
29.0604,51,18.0278
29.0604,52,18.0278
29.0604,53,19.0
29.0604,54,19.0263
29.0604,55,19.0
29.0604,56,20.025
29.0604,57,21.095
29.0604,58,21.095
29.0604,59,21.2132
29.0604,60,22.0907
29.0604,61,23.3452
29.0604,62,24.3311
29.0604,63,24.1868
29.0745,0,69.857
29.0745,1,1.0
29.0745,2,15.6525
29.0745,3,16.5529
29.0745,4,15.6525
29.0745,5,15.6525
29.0745,6,16.1245
29.0745,7,15.2643
29.0745,8,15.2643
29.0745,9,15.2643
29.0745,10,14.4222
29.0745,11,15.0
29.0745,12,15.0
29.0745,13,15.0
29.0745,14,15.6205
29.0745,15,15.0
29.0745,16,15.8114
29.0745,17,15.0
29.0745,18,15.8114
29.0745,19,14.4222
29.0745,20,13.8924
29.0745,21,13.0384
29.0745,22,12.53
29.0745,23,12.53
29.0745,24,13.4164
29.0745,25,11.7047
29.0745,26,11.7047
29.0745,27,0.0
29.0745,28,0.0
29.0745,29,0.0
29.0745,30,0.0
29.0745,31,0.0
29.0745,32,0.0
29.0745,33,0.0
29.0745,34,0.0
29.0745,35,0.0
29.0745,36,0.0
29.0745,37,0.0
29.0745,38,7.0711
29.0745,39,7.0711
29.0745,40,7.8102
29.0745,41,8.6023
29.0745,42,8.6023
29.0745,43,9.434
29.0745,44,9.434
29.0745,45,10.2956
29.0745,46,10.7703
29.0745,47,10.7703
29.0745,48,11.7047
29.0745,49,11.7047
29.0745,50,11.7047
29.0745,51,11.7047
29.0745,52,12.6491
29.0745,53,12.6491
29.0745,54,12.6491
29.0745,55,13.0
29.0745,56,13.9284
29.0745,57,14.3178
29.0745,58,14.3178
29.0745,59,14.3178
29.0745,60,15.2315
29.0745,61,15.6525
29.0745,62,16.5529
29.0745,63,17.4642
29.0859,0,69.857
29.0859,1,1.0
29.0859,2,23.4094
29.0859,3,24.3516
29.0859,4,23.4094
29.0859,5,25.0
29.0859,6,24.0416
29.0859,7,22.8035
29.0859,8,22.8035
29.0859,9,21.587
29.0859,10,21.2132
29.0859,11,23.1948
29.0859,12,21.095
29.0859,13,22.0907
29.0859,14,22.0907
29.0859,15,21.095
29.0859,16,23.0868
29.0859,17,22.2036
29.0859,18,23.1948
29.0859,19,21.3776
29.0859,20,20.3961
29.0859,21,20.3961
29.0859,22,18.6815
29.0859,23,19.4165
29.0859,24,19.6469
29.0859,25,18.0278
29.0859,26,17.4642
29.0859,27,0.0
29.0859,28,0.0
29.0859,29,0.0
29.0859,30,0.0
29.0859,31,0.0
29.0859,32,0.0
29.0859,33,0.0
29.0859,34,0.0
29.0859,35,0.0
29.0859,36,0.0
29.0859,37,0.0
29.0859,38,11.0454
29.0859,39,12.1655
29.0859,40,12.3693
29.0859,41,13.3417
29.0859,42,13.6015
29.0859,43,14.8661
29.0859,44,15.2315
29.0859,45,15.6525
29.0859,46,17.0
29.0859,47,17.0
29.0859,48,18.3576
29.0859,49,19.2354
29.0859,50,19.2354
29.0859,51,18.3576
29.0859,52,19.7231
29.0859,53,19.2354
29.0859,54,19.7231
29.0859,55,19.2354
29.0859,56,21.0238
29.0859,57,21.9317
29.0859,58,21.9317
29.0859,59,22.4722
29.0859,60,22.4722
29.0859,61,24.3516
29.0859,62,25.0
29.0859,63,25.632
32.3239,0,104.6566
32.3239,1,10.0
32.3239,2,25.0
32.3239,3,24.0416
32.3239,4,23.7697
32.3239,5,22.8035
32.3239,6,22.8035
32.3239,7,22.561
32.3239,8,21.587
32.3239,9,21.3776
32.3239,10,21.2132
32.3239,11,20.2237
32.3239,12,20.2237
32.3239,13,19.2354
32.3239,14,20.2237
32.3239,15,19.2354
32.3239,16,18.2483
32.3239,17,18.2483
32.3239,18,17.2627
32.3239,19,17.2627
32.3239,20,15.2971
32.3239,21,15.2971
32.3239,22,14.5602
32.3239,23,13.6015
32.3239,24,13.3417
32.3239,25,12.6491
32.3239,26,13.0
32.3239,27,0.0
32.3239,28,0.0
32.3239,29,0.0
32.3239,30,0.0
32.3239,31,0.0
32.3239,32,0.0
32.3239,33,0.0
32.3239,34,0.0
32.3239,35,0.0
32.3239,36,0.0
32.3239,37,0.0
32.3239,38,16.2788
32.3239,39,16.4924
32.3239,40,16.7631
32.3239,41,17.72
32.3239,42,18.0278
32.3239,43,18.3848
32.3239,44,19.3132
32.3239,45,19.6977
32.3239,46,21.0238
32.3239,47,21.9317
32.3239,48,21.9317
32.3239,49,21.9317
32.3239,50,22.3607
32.3239,51,22.3607
32.3239,52,23.2594
32.3239,53,23.2594
32.3239,54,23.2594
32.3239,55,22.8473
32.3239,56,23.7697
32.3239,57,23.7697
32.3239,58,24.6982
32.3239,59,24.6982
32.3239,60,25.2982
32.3239,61,25.2982
32.3239,62,25.0
32.3239,63,24.6982
32.4678,0,99.2975
32.4678,1,5.0
32.4678,2,15.0
32.4678,3,16.6433
32.4678,4,19.2354
32.4678,5,21.4709
32.4678,6,22.3607
32.4678,7,22.8254
32.4678,8,23.3238
32.4678,9,23.0217
32.4678,10,21.6333
32.4678,11,20.0
32.4678,12,18.6011
32.4678,13,17.2047
32.4678,14,15.2643
32.4678,15,14.3178
32.4678,16,12.6491
32.4678,17,13.1529
32.4678,18,12.0416
32.4678,19,13.0
32.4678,20,13.0384
32.4678,21,14.0357
32.4678,22,14.1421
32.4678,23,15.0333
32.4678,24,15.0333
32.4678,25,15.0
32.4678,26,15.0333
32.4678,27,0.0
32.4678,28,0.0
32.4678,29,0.0
32.4678,30,0.0
32.4678,31,0.0
32.4678,32,0.0
32.4678,33,0.0
32.4678,34,0.0
32.4678,35,0.0
32.4678,36,0.0
32.4678,37,0.0
32.4678,38,20.025
32.4678,39,21.0
32.4678,40,22.2036
32.4678,41,21.587
32.4678,42,22.8035
32.4678,43,21.5407
32.4678,44,20.6155
32.4678,45,18.7883
32.4678,46,16.5529
32.4678,47,14.8661
32.4678,48,13.3417
32.4678,49,13.0384
32.4678,50,15.2971
32.4678,51,17.088
32.4678,52,19.6977
32.4678,53,22.8473
32.4678,54,24.6982
32.4678,55,26.5707
32.4678,56,27.2029
32.4678,57,27.8927
32.4678,58,26.4764
32.4678,59,24.3311
32.4678,60,23.1948
32.4678,61,21.2132
32.4678,62,18.4391
32.4678,63,14.8661
32.5073,0,104.6566
32.5073,1,10.0
32.5073,2,25.0599
32.5073,3,25.0599
32.5073,4,24.5967
32.5073,5,25.0599
32.5073,6,23.3238
32.5073,7,23.3238
32.5073,8,22.4722
32.5073,9,23.0217
32.5073,10,21.6333
32.5073,11,21.095
32.5073,12,20.8087
32.5073,13,20.8087
32.5073,14,20.8087
32.5073,15,19.4165
32.5073,16,20.0
32.5073,17,18.6011
32.5073,18,18.0278
32.5073,19,17.2047
32.5073,20,16.4012
32.5073,21,15.8114
32.5073,22,14.4222
32.5073,23,14.4222
32.5073,24,13.8924
32.5073,25,13.4164
32.5073,26,13.4164
32.5073,27,0.0
32.5073,28,0.0
32.5073,29,0.0
32.5073,30,0.0
32.5073,31,0.0
32.5073,32,0.0
32.5073,33,0.0
32.5073,34,0.0
32.5073,35,0.0
32.5073,36,0.0
32.5073,37,0.0
32.5073,38,16.6433
32.5073,39,17.0
32.5073,40,17.8885
32.5073,41,18.7883
32.5073,42,18.7883
32.5073,43,19.3132
32.5073,44,20.2485
32.5073,45,21.5407
32.5073,46,21.5407
32.5073,47,22.1359
32.5073,48,22.8035
32.5073,49,23.7697
32.5073,50,23.7697
32.5073,51,24.0416
32.5073,52,24.0416
32.5073,53,24.0416
32.5073,54,25.2982
32.5073,55,25.2982
32.5073,56,25.632
32.5073,57,25.0799
32.5073,58,25.0799
32.5073,59,25.0799
32.5073,60,26.0
32.5073,61,26.0
32.5073,62,26.0
32.5073,63,25.632
32.5315,0,104.6566
32.5315,1,10.0
32.5315,2,24.0416
32.5315,3,24.7588
32.5315,4,24.7588
32.5315,5,23.3452
32.5315,6,22.6716
32.5315,7,22.6716
32.5315,8,21.2603
32.5315,9,22.0227
32.5315,10,21.4009
32.5315,11,20.8087
32.5315,12,20.0
32.5315,13,20.0
32.5315,14,19.2094
32.5315,15,18.6011
32.5315,16,17.8045
32.5315,17,17.2047
32.5315,18,17.0294
32.5315,19,16.4012
32.5315,20,15.6205
32.5315,21,14.8661
32.5315,22,14.2127
32.5315,23,13.4536
32.5315,24,12.7279
32.5315,25,12.7279
32.5315,26,12.0416
32.5315,27,0.0
32.5315,28,0.0
32.5315,29,0.0
32.5315,30,0.0
32.5315,31,0.0
32.5315,32,0.0
32.5315,33,0.0
32.5315,34,0.0
32.5315,35,0.0
32.5315,36,0.0
32.5315,37,0.0
32.5315,38,16.4012
32.5315,39,17.0294
32.5315,40,17.6918
32.5315,41,18.3848
32.5315,42,18.3848
32.5315,43,19.8494
32.5315,44,19.8494
32.5315,45,20.6155
32.5315,46,22.0227
32.5315,47,22.8035
32.5315,48,22.8035
32.5315,49,22.8035
32.5315,50,23.6008
32.5315,51,23.6008
32.5315,52,24.4131
32.5315,53,23.6008
32.5315,54,24.2074
32.5315,55,25.0
32.5315,56,24.8395
32.5315,57,24.8395
32.5315,58,24.8395
32.5315,59,24.7588
32.5315,60,25.4951
32.5315,61,25.4951
32.5315,62,24.7588
32.5315,63,25.4951
32.5971,0,99.2975
32.5971,1,5.0
32.5971,2,17.6918
32.5971,3,20.6155
32.5971,4,22.2036
32.5971,5,25.2389
32.5971,6,25.807
32.5971,7,27.2029
32.5971,8,27.8029
32.5971,9,26.2488
32.5971,10,25.4951
32.5971,11,24.0832
32.5971,12,21.9317
32.5971,13,19.8494
32.5971,14,17.8045
32.5971,15,15.2643
32.5971,16,15.2315
32.5971,17,14.5602
32.5971,18,15.2971
32.5971,19,15.1327
32.5971,20,16.0312
32.5971,21,16.1245
32.5971,22,16.0312
32.5971,23,16.0312
32.5971,24,16.0312
32.5971,25,16.1245
32.5971,26,15.1327
32.5971,27,0.0
32.5971,28,0.0
32.5971,29,0.0
32.5971,30,0.0
32.5971,31,0.0
32.5971,32,0.0
32.5971,33,0.0
32.5971,34,0.0
32.5971,35,0.0
32.5971,36,0.0
32.5971,37,0.0
32.5971,38,24.0
32.5971,39,26.0768
32.5971,40,26.4764
32.5971,41,26.9258
32.5971,42,26.5707
32.5971,43,26.4008
32.5971,44,25.0599
32.5971,45,22.8254
32.5971,46,20.5913
32.5971,47,18.3848
32.5971,48,16.4924
32.5971,49,17.0294
32.5971,50,18.1108
32.5971,51,20.6155
32.5971,52,24.0416
32.5971,53,27.2029
32.5971,54,30.0832
32.5971,55,31.7805
32.5971,56,32.7567
32.5971,57,32.3883
32.5971,58,32.1403
32.5971,59,30.0666
32.5971,60,28.0713
32.5971,61,25.02
32.5971,62,22.0907
32.5971,63,19.4165
44.7972,0,69.857
44.7972,1,1.0
44.7972,2,25.0799
44.7972,3,24.0832
44.7972,4,25.1794
44.7972,5,24.1868
44.7972,6,24.1868
44.7972,7,23.3452
44.7972,8,23.3452
44.7972,9,22.561
44.7972,10,22.8035
44.7972,11,22.8035
44.7972,12,22.1359
44.7972,13,22.1359
44.7972,14,22.4722
44.7972,15,22.1359
44.7972,16,22.1359
44.7972,17,23.0868
44.7972,18,22.8035
44.7972,19,22.561
44.7972,20,20.6155
44.7972,21,20.3961
44.7972,22,20.2237
44.7972,23,20.2237
44.7972,24,20.0998
44.7972,25,19.0
44.7972,26,18.0278
44.7972,27,0.0
44.7972,28,0.0
44.7972,29,0.0
44.7972,30,0.0
44.7972,31,0.0
44.7972,32,0.0
44.7972,33,0.0
44.7972,34,0.0
44.7972,35,0.0
44.7972,36,0.0
44.7972,37,0.0
44.7972,38,13.0
44.7972,39,14.8661
44.7972,40,15.5242
44.7972,41,15.5242
44.7972,42,16.2788
44.7972,43,17.1172
44.7972,44,18.1108
44.7972,45,18.0278
44.7972,46,19.0263
44.7972,47,20.0
44.7972,48,21.0238
44.7972,49,21.0238
44.7972,50,21.0238
44.7972,51,21.095
44.7972,52,20.0998
44.7972,53,22.0227
44.7972,54,21.095
44.7972,55,22.0227
44.7972,56,22.0227
44.7972,57,23.0
44.7972,58,23.0217
44.7972,59,23.0217
44.7972,60,24.0208
44.7972,61,25.0799
44.7972,62,25.0799
44.7972,63,26.0768
44.7973,0,69.857
44.7973,1,1.0
44.7973,2,24.8395
44.7973,3,24.8395
44.7973,4,24.8395
44.7973,5,24.2074
44.7973,6,23.6008
44.7973,7,23.0217
44.7973,8,23.0217
44.7973,9,22.4722
44.7973,10,22.8254
44.7973,11,23.7065
44.7973,12,22.3607
44.7973,13,22.3607
44.7973,14,22.3607
44.7973,15,22.8254
44.7973,16,22.3607
44.7973,17,22.3607
44.7973,18,23.3238
44.7973,19,21.9545
44.7973,20,21.095
44.7973,21,21.095
44.7973,22,19.4165
44.7973,23,19.4165
44.7973,24,20.0
44.7973,25,18.4391
44.7973,26,18.3848
44.7973,27,0.0
44.7973,28,0.0
44.7973,29,0.0
44.7973,30,0.0
44.7973,31,0.0
44.7973,32,0.0
44.7973,33,0.0
44.7973,34,0.0
44.7973,35,0.0
44.7973,36,0.0
44.7973,37,0.0
44.7973,38,13.6015
44.7973,39,14.3178
44.7973,40,14.7648
44.7973,41,16.1245
44.7973,42,16.6433
44.7973,43,17.8045
44.7973,44,17.8045
44.7973,45,18.4391
44.7973,46,18.3848
44.7973,47,19.799
44.7973,48,21.2603
44.7973,49,20.5183
44.7973,50,21.2603
44.7973,51,20.6155
44.7973,52,19.8494
44.7973,53,21.2603
44.7973,54,20.6155
44.7973,55,21.2603
44.7973,56,21.9317
44.7973,57,22.6274
44.7973,58,22.6716
44.7973,59,23.3452
44.7973,60,23.3452
44.7973,61,25.4951
44.7973,62,24.8395
44.7973,63,25.4951
44.8112,0,69.857
44.8112,1,1.0
44.8112,2,25.4558
44.8112,3,26.1725
44.8112,4,24.7588
44.8112,5,25.4558
44.8112,6,24.0832
44.8112,7,24.0832
44.8112,8,24.0832
44.8112,9,23.4307
44.8112,10,22.8035
44.8112,11,23.0217
44.8112,12,22.4722
44.8112,13,22.4722
44.8112,14,23.3238
44.8112,15,22.4722
44.8112,16,23.3238
44.8112,17,23.3238
44.8112,18,23.0217
44.8112,19,22.2036
44.8112,20,21.4009
44.8112,21,21.4009
44.8112,22,19.8494
44.8112,23,20.5183
44.8112,24,20.5183
44.8112,25,19.105
44.8112,26,18.6011
44.8112,27,0.0
44.8112,28,0.0
44.8112,29,0.0
44.8112,30,0.0
44.8112,31,0.0
44.8112,32,0.0
44.8112,33,0.0
44.8112,34,0.0
44.8112,35,0.0
44.8112,36,0.0
44.8112,37,0.0
44.8112,38,13.4164
44.8112,39,14.4222
44.8112,40,15.8114
44.8112,41,16.4012
44.8112,42,16.4012
44.8112,43,17.6918
44.8112,44,18.3848
44.8112,45,18.4391
44.8112,46,19.8494
44.8112,47,20.6155
44.8112,48,22.2036
44.8112,49,20.8087
44.8112,50,21.6333
44.8112,51,21.6333
44.8112,52,20.8087
44.8112,53,22.2036
44.8112,54,20.8087
44.8112,55,22.2036
44.8112,56,22.8035
44.8112,57,22.6716
44.8112,58,23.4307
44.8112,59,23.3452
44.8112,60,23.4307
44.8112,61,26.1725
44.8112,62,26.1725
44.8112,63,26.1725
44.9622,0,69.857
44.9622,1,1.0
44.9622,2,24.2074
44.9622,3,24.2074
44.9622,4,24.2074
44.9622,5,25.0
44.9622,6,23.0217
44.9622,7,23.3238
44.9622,8,22.4722
44.9622,9,21.9545
44.9622,10,21.9545
44.9622,11,22.3607
44.9622,12,21.0238
44.9622,13,21.9317
44.9622,14,21.9317
44.9622,15,21.5407
44.9622,16,22.8473
44.9622,17,21.5407
44.9622,18,23.2594
44.9622,19,21.0238
44.9622,20,21.0238
44.9622,21,20.1246
44.9622,22,18.868
44.9622,23,18.868
44.9622,24,19.4165
44.9622,25,17.8045
44.9622,26,19.105
44.9622,27,0.0
44.9622,28,0.0
44.9622,29,0.0
44.9622,30,0.0
44.9622,31,0.0
44.9622,32,0.0
44.9622,33,0.0
44.9622,34,0.0
44.9622,35,0.0
44.9622,36,0.0
44.9622,37,0.0
44.9622,38,13.4164
44.9622,39,13.8924
44.9622,40,14.4222
44.9622,41,15.8114
44.9622,42,15.6205
44.9622,43,17.0294
44.9622,44,17.6918
44.9622,45,18.3848
44.9622,46,19.105
44.9622,47,19.2094
44.9622,48,22.0227
44.9622,49,20.6155
44.9622,50,21.4009
44.9622,51,21.4009
44.9622,52,20.6155
44.9622,53,20.6155
44.9622,54,21.4009
44.9622,55,21.2603
44.9622,56,22.6716
44.9622,57,22.6274
44.9622,58,21.9317
44.9622,59,22.6716
44.9622,60,22.6274
44.9622,61,25.4951
44.9622,62,24.8395
44.9622,63,25.4951
44.9623,0,153.522
44.9623,1,9.0
44.9623,2,17.0294
44.9623,3,18.3848
44.9623,4,21.2603
44.9623,5,22.0227
44.9623,6,24.0832
44.9623,7,24.7588
44.9623,8,24.0416
44.9623,9,24.0416
44.9623,10,22.6716
44.9623,11,21.2603
44.9623,12,19.8494
44.9623,13,18.3848
44.9623,14,16.9706
44.9623,15,16.4012
44.9623,16,15.2643
44.9623,17,15.6525
44.9623,18,15.2315
44.9623,19,16.1555
44.9623,20,16.1555
44.9623,21,16.1555
44.9623,22,15.8114
44.9623,23,16.1555
44.9623,24,15.2315
44.9623,25,15.6525
44.9623,26,16.1245
44.9623,27,0.0
44.9623,28,0.0
44.9623,29,0.0
44.9623,30,0.0
44.9623,31,0.0
44.9623,32,0.0
44.9623,33,0.0
44.9623,34,0.0
44.9623,35,0.0
44.9623,36,0.0
44.9623,37,0.0
44.9623,38,18.0278
44.9623,39,20.0
44.9623,40,20.2237
44.9623,41,21.587
44.9623,42,20.8806
44.9623,43,20.6155
44.9623,44,19.6977
44.9623,45,17.8885
44.9623,46,16.5529
44.9623,47,15.2315
44.9623,48,14.5602
44.9623,49,14.0357
44.9623,50,15.0333
44.9623,51,17.4642
44.9623,52,19.6469
44.9623,53,21.8403
44.9623,54,23.7697
44.9623,55,25.7099
44.9623,56,26.4764
44.9623,57,27.2947
44.9623,58,26.0768
44.9623,59,25.0799
44.9623,60,23.0217
44.9623,61,21.0238
44.9623,62,19.105
44.9623,63,16.4924
44.9624,0,69.857
44.9624,1,1.0
44.9624,2,23.0868
44.9624,3,24.0832
44.9624,4,23.0868
44.9624,5,23.0868
44.9624,6,23.0868
44.9624,7,23.1948
44.9624,8,22.2036
44.9624,9,22.2036
44.9624,10,21.587
44.9624,11,22.8035
44.9624,12,21.8403
44.9624,13,21.8403
44.9624,14,22.8035
44.9624,15,22.8035
44.9624,16,22.8035
44.9624,17,22.8035
44.9624,18,23.5372
44.9624,19,22.3607
44.9624,20,22.3607
44.9624,21,21.2132
44.9624,22,20.0998
44.9624,23,20.0998
44.9624,24,21.0238
44.9624,25,20.0
44.9624,26,20.0998
44.9624,27,0.0
44.9624,28,0.0
44.9624,29,0.0
44.9624,30,0.0
44.9624,31,0.0
44.9624,32,0.0
44.9624,33,0.0
44.9624,34,0.0
44.9624,35,0.0
44.9624,36,0.0
44.9624,37,0.0
44.9624,38,10.7703
44.9624,39,11.4018
44.9624,40,11.4018
44.9624,41,13.1529
44.9624,42,13.1529
44.9624,43,14.0357
44.9624,44,15.0333
44.9624,45,15.0
44.9624,46,16.0312
44.9624,47,17.0294
44.9624,48,18.0278
44.9624,49,18.0278
44.9624,50,18.0278
44.9624,51,18.0278
44.9624,52,18.1108
44.9624,53,19.0263
44.9624,54,19.105
44.9624,55,19.105
44.9624,56,20.025
44.9624,57,20.025
44.9624,58,21.0
44.9624,59,21.0238
44.9624,60,21.0
44.9624,61,23.0868
44.9624,62,24.0832
44.9624,63,24.0208
44.9792,0,69.857
44.9792,1,1.0
44.9792,2,24.1868
44.9792,3,24.6982
44.9792,4,23.3238
44.9792,5,24.6982
44.9792,6,24.1868
44.9792,7,23.2594
44.9792,8,22.3607
44.9792,9,22.3607
44.9792,10,21.5407
44.9792,11,22.4722
44.9792,12,22.1359
44.9792,13,22.1359
44.9792,14,22.1359
44.9792,15,22.1359
44.9792,16,22.1359
44.9792,17,22.4722
44.9792,18,22.4722
44.9792,19,21.5407
44.9792,20,20.6155
44.9792,21,20.6155
44.9792,22,19.2354
44.9792,23,19.2354
44.9792,24,19.7231
44.9792,25,18.0278
44.9792,26,17.8045
44.9792,27,0.0
44.9792,28,0.0
44.9792,29,0.0
44.9792,30,0.0
44.9792,31,0.0
44.9792,32,0.0
44.9792,33,0.0
44.9792,34,0.0
44.9792,35,0.0
44.9792,36,0.0
44.9792,37,0.0
44.9792,38,11.1803
44.9792,39,12.3693
44.9792,40,12.6491
44.9792,41,13.9284
44.9792,42,14.3178
44.9792,43,14.7648
44.9792,44,16.1245
44.9792,45,16.6433
44.9792,46,17.2047
44.9792,47,17.2047
44.9792,48,19.2094
44.9792,49,19.2094
44.9792,50,19.2094
44.9792,51,19.2094
44.9792,52,19.105
44.9792,53,19.8494
44.9792,54,19.8494
44.9792,55,19.8494
44.9792,56,21.4009
44.9792,57,21.6333
44.9792,58,21.6333
44.9792,59,22.4722
44.9792,60,22.2036
44.9792,61,24.6982
44.9792,62,24.6982
44.9792,63,25.2389
45.0081,0,99.2975
45.0081,1,5.0
45.0081,2,30.4631
45.0081,3,31.7805
45.0081,4,30.4631
45.0081,5,31.3847
45.0081,6,30.0832
45.0081,7,29.4109
45.0081,8,29.1204
45.0081,9,28.1603
45.0081,10,27.8927
45.0081,11,27.8927
45.0081,12,28.6356
45.0081,13,28.6356
45.0081,14,28.6356
45.0081,15,28.4429
45.0081,16,29.4279
45.0081,17,29.4279
45.0081,18,28.6356
45.0081,19,27.6586
45.0081,20,26.6833
45.0081,21,26.6833
45.0081,22,25.9615
45.0081,23,25.2982
45.0081,24,24.6982
45.0081,25,24.5967
45.0081,26,23.7065
45.0081,27,0.0
45.0081,28,0.0
45.0081,29,0.0
45.0081,30,0.0
45.0081,31,0.0
45.0081,32,0.0
45.0081,33,0.0
45.0081,34,0.0
45.0081,35,0.0
45.0081,36,0.0
45.0081,37,0.0
45.0081,38,15.0333
45.0081,39,16.1245
45.0081,40,16.2788
45.0081,41,18.6815
45.0081,42,18.0278
45.0081,43,19.3132
45.0081,44,21.0238
45.0081,45,21.0238
45.0081,46,22.3607
45.0081,47,24.1868
45.0081,48,23.8537
45.0081,49,23.8537
45.0081,50,24.4131
45.0081,51,24.4131
45.0081,52,24.6982
45.0081,53,24.4131
45.0081,54,26.0768
45.0081,55,27.4591
45.0081,56,27.7849
45.0081,57,27.7308
45.0081,58,28.6356
45.0081,59,29.5466
45.0081,60,29.9666
45.0081,61,32.2025
45.0081,62,29.9666
45.0081,63,32.6956
45.0276,0,69.857
45.0276,1,1.0
45.0276,2,25.0
45.0276,3,24.4131
