CSI:-93,48,10,0,32,-13,25,-11,19,-9,13,-8,6,-1,4,5,-1,10,-5,16,-3,19,-3,25,-2,28,-2,32,0,32,0,31,0,31,0,27,-2,24,-3,19,-5,15,-9,10,-12,5,-17,2,-20,0,-24,-5,-27,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-2,1,-6,0,-11,-1,-16,-2,-21,-5,-24,-7,-28,-8,-30,-10,-31,-9,-31,-10,-29,-10,-26,-7,-22,-6,-17,-1,-13,5,-8,9,-4,16,-3,23,0,28,0,34,0,38,0,41,-2,43,-7,41,-11
CSI:98,32,6,0,-31,4,-25,7,-20,6,-13,1,-6,1,-2,-3,2,-9,5,-14,6,-20,7,-22,7,-28,6,-30,4,-32,4,-33,3,-30,2,-28,3,-24,3,-20,5,-15,6,-10,8,-6,11,-1,16,2,17,7,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-2,1,-3,5,-2,8,-2,14,-2,19,1,22,2,26,4,29,6,31,5,31,6,30,7,26,5,23,3,17,0,12,-4,8,-8,3,-14,1,-20,-3,-25,-4,-31,-3,-34,-7,-39,0,-39,0,-39,-2
CSI:-121,112,8,0,-33,0,-26,1,-21,2,-12,0,-6,-2,1,-5,6,-7,9,-11,15,-14,17,-17,19,-23,19,-24,18,-26,17,-25,17,-25,16,-22,13,-18,12,-13,10,-9,10,-3,9,1,9,6,9,13,9,16,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-2,2,-2,6,-2,11,0,16,3,21,5,24,6,28,8,30,10,31,10,30,10,30,9,27,8,23,6,18,0,12,-3,8,-8,1,-13,0,-20,-4,-27,-8,-29,-9,-32,-10,-39,-8,-40,-9,-41,-4
CSI:-14,32,15,0,28,-4,24,-4,19,-5,12,-1,5,1,2,5,-3,8,-7,13,-6,19,-7,22,-7,27,-4,28,-4,30,-3,30,-2,29,-1,28,-1,25,-2,20,-4,15,-6,12,-9,7,-12,4,-16,1,-20,-3,-22,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,0,0,0,-5,2,-9,2,-14,4,-20,5,-25,4,-28,5,-31,2,-34,2,-33,0,-33,-2,-32,-1,-27,-1,-24,1,-16,4,-11,7,-7,11,-2,17,1,21,4,27,5,30,6,35,5,38,5,38,4
CSI:-9,112,15,0,29,4,22,2,19,2,11,1,5,1,-3,5,-3,8,-8,10,-12,13,-14,17,-16,22,-14,26,-15,27,-12,29,-11,28,-10,23,-9,21,-10,18,-9,13,-9,8,-11,4,-11,-2,-13,-6,-16,-11,-17,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-1,0,0,-5,2,-9,3,-14,4,-19,5,-23,5,-27,6,-30,4,-33,3,-32,2,-32,2,-30,2,-25,2,-22,2,-16,4,-9,8,-5,11,0,14,6,20,7,25,11,27,10,31,12,35,11,34,8
CSI:3,50,32,0,-22,21,-16,15,-11,10,-11,7,-6,2,-5,-5,-5,-10,-5,-15,-8,-19,-9,-22,-12,-24,-15,-26,-17,-25,-18,-23,-16,-22,-17,-20,-13,-16,-10,-15,-6,-12,-2,-11,3,-10,7,-9,13,-9,17,-7,21,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,1,2,6,4,10,6,14,8,18,10,21,12,23,15,24,16,26,16,25,15,23,14,21,12,18,8,14,4,11,-3,8,-9,7,-14,8,-19,8,-25,10,-28,11,-32,16,-31,19,-33,18,-31,20
CSI:-89,113,26,0,23,19,19,14,13,12,9,8,1,5,-5,2,-11,2,-17,1,-21,1,-26,4,-28,7,-30,9,-30,10,-30,12,-27,12,-25,9,-23,7,-18,5,-14,2,-11,-2,-7,-6,-3,-11,-2,-16,2,-21,4,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-4,4,-8,8,-12,10,-15,13,-19,14,-23,16,-26,17,-28,16,-30,15,-28,15,-27,13,-26,12,-20,10,-16,9,-9,8,-2,9,5,9,11,11,17,13,22,18,28,20,30,22,30,27,30,27,28
CSI:12,-63,16,0,23,-22,18,-18,12,-12,11,-8,6,-3,2,3,1,10,1,16,2,21,3,25,6,28,9,30,10,29,11,29,11,28,12,25,9,21,7,18,3,15,-2,11,-6,7,-12,5,-17,2,-22,-1,-25,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-6,-8,-8,-11,-11,-14,-14,-19,-18,-21,-21,-22,-23,-24,-26,-23,-26,-23,-25,-21,-23,-19,-19,-16,-15,-13,-7,-12,-1,-10,5,-9,11,-9,16,-8,25,-14,29,-14,32,-16,35,-20,33,-22,31,-22
CSI:-104,-127,25,0,-9,-33,-11,-28,-8,-21,-4,-14,-1,-10,6,-4,12,1,15,3,21,4,26,5,33,-3,31,0,37,0,35,-3,33,-3,32,-4,27,-3,23,-1,17,1,14,6,8,8,4,13,0,17,-4,21,-7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,-1,-1,-7,-2,-12,-2,-18,-1,-23,-1,-28,2,-33,3,-35,6,-36,6,-37,7,-36,7,-33,7,-29,5,-23,4,-16,2,-11,-1,-6,-8,-3,-14,0,-19,2,-27,2,-33,0,-37,-2,-42,-3,-44,-4,-44
CSI:-64,0,12,0,26,-17,19,-16,17,-14,9,-10,6,-4,4,3,0,7,-1,14,0,18,1,22,7,26,8,27,9,28,10,28,12,27,12,26,9,22,5,21,3,17,-1,14,-6,11,-11,12,-17,11,-21,9,-25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-3,1,-8,2,-13,0,-18,0,-24,-3,-28,-4,-32,-5,-33,-9,-36,-8,-36,-10,-33,-10,-32,-8,-27,-5,-24,-1,-19,3,-14,9,-11,14,-9,21,-8,28,-7,31,-8,35,-10,38,-13,39,-15,39,-17
CSI:-115,-48,8,0,-17,-28,-15,-25,-11,-14,-8,-11,-2,-7,2,-4,8,-1,14,-1,19,-2,22,-5,25,-7,26,-7,28,-10,30,-11,28,-12,25,-13,22,-12,20,-8,17,-6,15,0,13,5,12,9,12,16,10,19,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-2,-1,-7,-3,-12,-5,-18,-6,-23,-6,-27,-5,-33,-4,-35,-2,-37,0,-37,0,-36,2,-32,2,-29,0,-24,0,-18,-5,-13,-7,-10,-12,-6,-18,-3,-23,-4,-28,-4,-32,-6,-40,-6,-40,-12,-41,-10,-41
CSI:-128,0,8,0,29,-10,22,-10,16,-8,10,-5,4,-2,2,3,-1,6,-5,11,-6,16,-4,22,-1,25,-1,25,2,29,4,26,2,27,3,24,3,23,-2,20,-2,16,-5,14,-9,10,-12,7,-17,4,-21,3,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,1,-3,2,-6,3,-11,3,-16,4,-21,3,-25,3,-29,1,-31,0,-33,0,-32,0,-31,-1,-29,-2,-25,0,-21,2,-16,7,-11,9,-8,15,-5,19,0,26,0,30,-1,33,-1,37,-3,38,-3,37,-6
CSI:-72,-128,11,0,-29,15,-26,14,-14,8,-13,7,-3,2,1,-2,4,-6,8,-12,7,-17,9,-24,7,-28,5,-30,5,-34,2,-32,3,-32,2,-31,3,-28,3,-23,6,-20,6,-15,10,-9,13,-5,16,-1,21,4,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-2,1,0,5,1,11,3,17,4,21,8,25,9,29,10,32,13,32,13,32,13,30,13,28,10,25,5,21,1,14,-3,10,-8,7,-16,5,-21,2,-28,2,-32,2,-37,3,-39,6,-42,8,-40,9
CSI:-75,80,11,0,-9,31,-7,28,-5,19,-3,12,-5,8,-6,0,-7,-5,-10,-9,-15,-14,-20,-13,-22,-14,-26,-13,-29,-12,-29,-9,-27,-8,-27,-6,-22,-7,-19,-8,-16,-9,-12,-12,-8,-15,-5,-17,-2,-21,-1,-26,2,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,3,0,3,5,5,10,6,15,10,20,13,23,15,27,18,29,21,29,20,28,20,28,18,25,15,23,12,20,6,15,0,15,-6,14,-12,17,-16,18,-20,24,-23,28,-26,28,-26,33,-27,37,-23,37
CSI:-125,48,8,0,-27,-19,-21,-14,-18,-11,-14,-4,-6,-4,-1,-3,5,-2,11,-3,15,-5,19,-8,22,-10,24,-13,23,-15,24,-15,21,-16,21,-14,19,-12,17,-8,14,-4,13,1,12,5,12,11,12,15,13,19,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-3,1,-7,2,-12,4,-16,6,-21,8,-24,10,-27,13,-28,15,-29,18,-28,17,-27,16,-25,14,-22,12,-18,8,-16,3,-12,-2,-13,-8,-12,-15,-11,-19,-15,-25,-17,-30,-19,-30,-22,-33,-27,-33,-27,-30
CSI:-122,96,8,0,-27,-18,-25,-14,-18,-11,-12,-5,-6,-3,-1,-4,6,-3,11,-9,16,-8,20,-10,21,-15,22,-19,21,-21,22,-22,19,-20,18,-20,16,-16,15,-12,14,-7,14,-2,13,3,15,8,16,14,18,18,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4,1,-9,1,-14,2,-19,5,-23,7,-26,9,-30,12,-31,14,-31,15,-32,15,-31,14,-26,15,-23,12,-19,8,-15,3,-14,-3,-12,-11,-11,-15,-13,-21,-16,-27,-19,-32,-22,-35,-27,-34,-30,-35,-28,-30
CSI:98,32,6,0,21,-21,18,-18,10,-13,6,-9,6,-5,5,0,5,9,5,13,9,17,11,20,14,23,15,23,19,23,19,22,21,21,19,18,15,17,13,16,10,12,4,13,0,12,-6,12,-10,14,-16,13,-18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-3,-3,-2,-9,-2,-13,-1,-18,-3,-23,-5,-26,-6,-30,-9,-32,-10,-33,-11,-31,-11,-29,-10,-28,-8,-25,-6,-20,-2,-15,3,-12,8,-10,13,-10,20,-9,25,-10,28,-12,31,-15,33,-17,34,-19,29,-21
CSI:4,65,16,0,-16,24,-12,21,-6,14,-7,8,-4,4,-4,-3,-4,-10,-7,-15,-10,-21,-14,-23,-18,-24,-20,-23,-21,-25,-22,-25,-22,-22,-22,-19,-18,-17,-14,-17,-10,-15,-5,-14,-1,-15,4,-15,8,-16,14,-17,18,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,0,4,2,7,2,12,6,16,8,19,10,22,13,25,15,27,19,26,19,26,18,24,18,22,14,19,11,17,6,14,0,11,-6,11,-11,11,-16,13,-21,17,-25,19,-27,20,-28,24,-29,26,-27,27
CSI:-48,0,13,0,-29,1,-24,2,-17,1,-13,0,-6,-3,0,-5,3,-9,8,-15,10,-19,9,-23,8,-26,8,-29,6,-31,7,-31,5,-31,4,-28,4,-24,6,-20,6,-15,9,-12,12,-8,14,-4,17,-2,20,2,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,1,-6,5,-9,9,-11,13,-13,18,-13,22,-13,25,-13,28,-11,30,-11,29,-10,29,-9,27,-7,23,-8,19,-9,13,-10,8,-12,3,-17,-2,-20,-5,-25,-8,-29,-9,-32,-10,-37,-8,-38,-6,-37,-3
CSI:-1,-16,15,0,22,-18,17,-16,11,-12,8,-8,3,-2,3,3,2,8,0,13,2,20,5,23,9,26,12,31,14,29,14,25,15,26,13,26,11,20,7,18,4,15,-1,15,-4,13,-9,12,-15,11,-19,12,-22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-4,1,-9,1,-13,0,-17,0,-22,-2,-26,-3,-29,-6,-31,-7,-32,-8,-32,-8,-30,-9,-28,-7,-25,-5,-21,-2,-16,4,-12,9,-9,14,-9,19,-7,23,-8,29,-10,31,-12,34,-14,34,-16,33,-19
CSI:-46,32,13,0,-15,-27,-14,-23,-9,-18,-6,-12,-1,-5,5,-2,11,-1,16,1,22,1,26,0,31,-3,33,-5,34,-8,34,-8,32,-10,29,-9,26,-7,23,-4,19,-1,16,3,13,7,10,13,9,17,8,22,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-3,-8,-6,-13,-6,-19,-7,-24,-7,-28,-6,-33,-4,-35,-4,-38,-2,-37,-1,-34,0,-32,0,-27,-2,-22,-1,-18,-4,-12,-7,-9,-13,-5,-18,-3,-24,-1,-29,-2,-35,-4,-40,-6,-41,-9,-43,-11,-44
CSI:-102,-96,9,0,-30,-6,-25,-3,-17,-4,-12,0,-5,-3,0,-5,7,-8,8,-10,13,-15,14,-17,13,-22,14,-23,14,-26,13,-26,13,-26,11,-24,11,-20,11,-17,9,-13,11,-8,11,-5,14,1,17,4,18,9,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,-5,5,-7,8,-10,13,-12,17,-14,21,-15,23,-14,27,-14,29,-14,30,-13,30,-12,27,-10,23,-9,19,-9,12,-10,7,-11,0,-13,-4,-17,-8,-22,-12,-25,-16,-29,-15,-33,-15,-35,-15,-35,-11
CSI:98,32,6,0,9,29,8,25,8,19,4,12,1,7,-5,3,-10,-4,-15,-5,-19,-4,-25,-5,-27,-5,-33,-2,-32,-2,-30,1,-30,1,-31,3,-26,0,-21,-1,-15,-3,-13,-7,-7,-10,-4,-14,0,-18,4,-23,7,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,0,2,6,2,10,2,16,3,22,4,24,2,28,1,32,1,32,-1,34,-2,31,-2,29,-2,25,0,20,0,16,2,9,5,6,11,1,17,-3,21,-2,26,-4,32,-4,35,0,37,1,40,4,41
CSI:-94,33,26,0,-12,29,-9,24,-8,19,-5,14,-4,5,-7,1,-9,-6,-13,-12,-15,-12,-20,-16,-24,-16,-27,-16,-29,-14,-29,-14,-31,-11,-27,-9,-24,-9,-19,-10,-15,-10,-10,-12,-6,-13,0,-15,4,-18,8,-22,12,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,1,1,6,4,10,6,14,10,19,13,22,16,25,19,27,21,26,23,26,21,24,20,23,17,21,14,17,7,14,2,13,-4,12,-10,14,-16,16,-20,20,-24,23,-24,25,-27,29,-25,34,-24,34
CSI:-72,-128,11,0,-33,9,-27,10,-20,6,-14,6,-9,-1,-3,-5,-2,-10,1,-14,0,-21,-1,-24,-4,-29,-6,-30,-7,-33,-8,-31,-9,-30,-10,-28,-8,-25,-5,-21,0,-17,2,-14,7,-12,12,-10,17,-8,21,-6,26,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,-1,1,-3,5,-6,9,-7,15,-11,19,-10,24,-12,29,-10,31,-9,34,-7,33,-7,32,-6,30,-5,26,-7,21,-7,15,-10,9,-13,5,-18,0,-23,-3,-29,-5,-33,-3,-35,-4,-41,-2,-42,2,-42,1
CSI:98,32,6,0,7,-31,3,-25,0,-21,2,-13,2,-8,4,-1,8,2,11,8,17,9,21,11,26,11,28,10,30,8,30,8,30,4,27,6,23,6,20,6,15,6,10,8,4,11,1,16,-3,19,-5,23,-10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-4,-6,-7,-10,-11,-14,-16,-18,-20,-18,-23,-21,-26,-21,-29,-22,-28,-20,-28,-19,-27,-17,-23,-16,-18,-13,-12,-13,-6,-13,1,-14,6,-16,11,-19,15,-23,16,-28,18,-32,18,-36,16,-38,14,-40
CSI:-117,-80,8,0,-21,-4,-16,-14,-22,7,-28,5,-22,1,-15,17,-25,20,-9,9,-24,16,-9,13,0,13,-5,5,22,4,-14,22,3,10,3,14,3,17,4,2,9,0,12,-10,15,-14,31,-5,29,-17,39,-5,32,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,11,-9,1,-2,-1,3,-6,3,-2,-5,-5,3,-8,3,-7,7,-15,7,-16,7,-18,8,-14,6,-15,5,-10,10,-16,4,-11,-3,-10,2,-15,-3,-12,0,-9,-12,-5,-10,-11,-20,-7,-26,-7,-21,-12,-23,-13
CSI:-75,80,11,0,-12,30,-7,25,-5,20,-5,12,-2,8,-6,1,-6,-4,-10,-8,-15,-14,-18,-15,-21,-18,-25,-18,-27,-19,-28,-20,-27,-18,-26,-17,-23,-14,-19,-14,-15,-13,-10,-13,-4,-13,2,-13,7,-14,12,-13,17,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-1,0,2,2,7,5,12,7,16,9,20,9,24,10,26,9,29,9,29,7,28,6,26,5,22,4,18,4,13,2,6,3,1,5,-3,7,-9,12,-15,16,-15,20,-16,29,-18,30,-18,32,-17,36
CSI:-108,64,9,0,-33,1,-27,5,-21,2,-17,3,-12,-1,-4,-3,-2,-9,4,-13,5,-19,6,-22,7,-27,7,-30,5,-34,5,-32,4,-31,4,-30,4,-27,4,-24,5,-18,7,-13,8,-9,12,-4,15,1,17,5,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-1,-2,3,-3,8,-3,13,-3,18,-2,22,-1,26,0,29,1,30,3,30,3,29,4,26,4,23,3,19,0,12,-1,8,-5,4,-10,0,-16,-4,-22,-8,-28,-6,-32,-6,-36,-6,-39,-2,-37,-2
CSI:5,81,16,0,17,29,18,23,15,17,10,13,3,8,-3,7,-7,5,-13,4,-20,7,-25,8,-28,13,-29,15,-30,16,-31,17,-28,18,-26,17,-24,14,-21,12,-19,8,-16,3,-14,-2,-13,-7,-11,-13,-10,-19,-8,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-1,-2,-1,3,0,8,-1,13,-2,18,-3,23,-5,28,-9,29,-10,30,-14,31,-15,28,-16,27,-16,23,-15,18,-13,14,-9,9,-4,7,2,5,7,3,14,4,20,7,26,7,32,12,37,16,35,14,38
CSI:-125,48,8,0,13,-30,11,-24,6,-19,6,-13,5,-7,6,1,8,8,11,14,13,17,16,19,20,23,20,24,25,22,30,22,26,18,24,18,22,15,17,16,12,13,5,14,0,14,-4,14,-11,14,-15,15,-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,-4,-6,-7,-10,-9,-14,-14,-18,-16,-23,-19,-26,-20,-28,-20,-31,-20,-31,-18,-30,-16,-28,-16,-25,-12,-20,-10,-13,-8,-7,-8,0,-8,6,-11,12,-13,17,-17,21,-22,23,-24,25,-30,24,-33,22,-34
CSI:-116,-64,8,0,-19,28,-14,22,-12,18,-8,11,-5,4,-5,-3,-6,-10,-6,-16,-9,-22,-11,-24,-15,-27,-17,-28,-18,-31,-18,-31,-19,-28,-18,-24,-16,-23,-12,-21,-7,-18,-2,-15,3,-11,9,-10,14,-8,19,-5,24,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,1,2,7,5,11,8,15,9,19,12,23,13,28,13,31,15,32,12,31,11,30,11,28,10,24,8,19,6,12,6,6,6,-1,7,-8,8,-14,10,-20,15,-23,21,-25,23,-26,26,-25,29,-25,31
CSI:-116,-64,8,0,-27,9,-23,9,-17,6,-11,6,-7,2,-4,-5,0,-9,0,-15,1,-20,1,-25,-2,-27,-1,-29,-2,-33,-3,-33,-4,-31,-3,-28,-3,-25,-1,-21,2,-18,4,-14,7,-10,11,-6,15,-2,19,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-1,3,-1,7,0,10,1,15,2,20,4,23,7,26,8,27,10,29,11,28,12,26,11,23,10,21,7,16,3,10,0,7,-5,4,-10,1,-16,-1,-22,2,-27,0,-31,3,-34,4,-34,6,-35,8
CSI:-65,-15,27,0,-9,31,-7,29,-3,23,-6,14,-6,9,-9,4,-10,-2,-16,-4,-20,-5,-24,-8,-27,-7,-33,-7,-34,-6,-34,-4,-34,-3,-32,-3,-28,-3,-24,-3,-20,-3,-15,-7,-10,-9,-7,-12,-5,-16,-1,-21,2,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,1,-3,3,0,5,5,7,10,11,14,14,16,18,19,22,20,25,19,26,20,26,18,25,15,21,11,18,10,13,9,7,7,2,8,-6,9,-9,12,-14,16,-18,22,-21,25,-19,30,-17,34,-17,36
CSI:-93,48,10,0,-14,29,-11,23,-9,20,-9,17,-9,8,-10,2,-10,-3,-14,-8,-19,-10,-23,-12,-26,-12,-32,-11,-32,-11,-33,-10,-33,-8,-32,-7,-27,-6,-23,-8,-19,-7,-13,-10,-11,-11,-7,-13,0,-17,2,-20,6,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,2,-3,2,1,3,6,6,10,8,15,13,19,15,22,18,23,21,25,23,23,22,21,22,19,20,16,16,13,13,11,6,8,-1,8,-6,8,-12,11,-16,12,-21,19,-25,23,-26,25,-25,28,-21,29
CSI:-54,-95,28,0,-30,-14,-26,-11,-21,-11,-17,-8,-9,-8,-4,-8,3,-11,7,-14,12,-18,14,-20,14,-25,15,-29,15,-31,13,-32,13,-31,10,-30,9,-28,9,-23,10,-17,11,-13,11,-8,13,-3,16,2,18,6,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,-2,3,-6,5,-11,7,-16,11,-19,13,-22,16,-23,20,-22,22,-23,24,-21,24,-18,23,-16,22,-13,17,-11,11,-9,7,-9,0,-11,-7,-11,-10,-16,-16,-19,-21,-23,-25,-27,-24,-31,-26,-32,-22
CSI:-79,16,11,0,-33,-1,-30,0,-23,-1,-17,1,-12,-5,-5,-9,-2,-11,0,-15,3,-21,2,-25,3,-30,1,-31,-2,-35,-1,-35,-2,-34,-4,-32,-3,-29,-1,-24,2,-21,2,-16,7,-10,10,-10,15,-5,19,-2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-2,3,0,-2,3,-5,6,-7,10,-12,15,-13,18,-14,22,-14,26,-13,29,-13,29,-11,29,-9,28,-7,25,-5,19,-7,14,-7,9,-9,3,-10,-2,-15,-7,-20,-9,-26,-12,-30,-13,-35,-12,-37,-11,-40,-11
CSI:-116,-64,8,0,-10,-29,-10,-25,-7,-21,-4,-16,2,-11,5,-10,12,-9,15,-10,21,-12,21,-14,24,-18,25,-20,25,-21,23,-25,21,-23,19,-22,17,-20,15,-15,14,-13,14,-8,15,-4,16,1,19,3,21,8,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3,-7,-1,-7,-6,-9,-10,-11,-13,-14,-17,-18,-17,-21,-18,-24,-19,-26,-17,-27,-16,-26,-15,-24,-13,-22,-12,-17,-11,-12,-10,-8,-11,-4,-15,0,-17,4,-21,2,-26,4,-31,4,-35,2,-36,-2,-41,-4,-35
CSI:-58,96,12,0,-12,-24,-10,-20,-5,-17,-3,-12,2,-5,7,-4,12,-4,16,-4,22,-5,24,-7,27,-9,28,-11,29,-14,27,-15,26,-15,24,-13,22,-13,16,-9,15,-6,14,-1,11,3,11,9,11,13,11,16,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-5,-1,-8,-3,-12,-5,-16,-6,-20,-6,-24,-6,-27,-5,-29,-3,-30,-2,-28,-1,-28,0,-25,0,-21,1,-18,-1,-12,-2,-6,-6,-4,-11,0,-15,1,-20,0,-25,2,-29,-2,-32,-1,-36,-7,-35,-6,-34
CSI:-65,-15,27,0,24,19,19,13,12,10,10,9,1,8,-5,7,-12,9,-17,12,-20,15,-22,19,-22,23,-22,27,-22,29,-20,30,-19,28,-17,26,-15,24,-13,18,-14,13,-13,8,-15,2,-16,-3,-19,-6,-22,-11,-23,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,3,-2,8,-2,13,-4,17,-5,22,-7,25,-9,28,-12,29,-14,28,-16,28,-17,26,-18,22,-17,19,-13,14,-10,13,-5,9,1,8,8,9,13,8,19,13,24,15,26,17,29,24,32,27,30,25,29
CSI:-50,-32,12,0,-13,-25,-11,-21,-8,-15,-2,-12,1,-6,6,-6,12,-2,16,-3,21,-3,25,-5,28,-7,30,-8,28,-11,30,-13,26,-11,26,-10,23,-9,19,-7,16,-2,12,1,10,5,8,10,7,14,6,18,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-3,0,-7,-1,-12,-1,-16,-1,-20,0,-24,1,-27,3,-29,5,-29,6,-29,6,-27,6,-25,6,-20,6,-17,2,-12,0,-7,-4,-6,-8,-3,-12,-1,-18,-1,-24,-2,-29,-5,-31,-8,-37,-8,-36,-12,-35
CSI:-125,49,24,0,-7,28,-4,22,-2,18,-5,11,-5,4,-9,0,-11,-3,-13,-9,-18,-12,-20,-12,-26,-12,-29,-11,-29,-11,-31,-11,-30,-10,-29,-10,-24,-8,-21,-8,-15,-9,-11,-10,-6,-12,-2,-15,3,-16,6,-20,9,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,1,-1,4,2,8,5,12,7,16,10,19,11,23,11,27,12,29,11,30,10,28,8,26,8,23,6,19,6,13,6,7,6,1,8,-4,11,-9,13,-12,19,-14,22,-16,26,-15,32,-15,32,-11,33
CSI:98,32,6,0,-28,-13,-24,-11,-19,-8,-15,-7,-8,-8,-5,-9,1,-12,6,-16,5,-22,6,-25,5,-29,6,-31,5,-35,3,-33,1,-31,0,-32,-1,-26,1,-23,2,-22,5,-16,9,-12,12,-9,16,-8,20,-6,23,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,3,-4,2,-9,-1,-14,1,-19,1,-22,3,-27,6,-29,8,-30,10,-31,12,-29,13,-27,14,-23,12,-20,10,-19,4,-16,2,-12,-3,-11,-8,-13,-14,-14,-18,-17,-22,-21,-25,-25,-25,-28,-24,-29,-24
CSI:16,1,17,0,-26,-18,-23,-17,-18,-14,-13,-11,-6,-10,-2,-13,3,-13,7,-16,10,-22,10,-26,10,-30,8,-33,6,-35,5,-36,5,-35,2,-31,4,-29,4,-23,6,-21,8,-16,12,-14,15,-11,18,-9,23,-7,26,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-3,2,-6,-1,-10,-2,-15,-5,-21,-6,-25,-6,-30,-5,-31,-3,-34,-1,-34,0,-33,3,-31,3,-28,3,-24,2,-18,0,-15,-4,-13,-7,-10,-13,-10,-18,-10,-23,-14,-28,-16,-29,-21,-31,-24,-31,-27,-32
